molecule_chembl_id,activity_label,canonical_smiles_processed,MW,LogP,H_Donors,H_Acceptors,pIC50
CHEMBL3946242,active,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,492.91000000000037,3.7920000000000034,1,8,7.301029995663981
CHEMBL3943570,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,491.3750000000004,4.167200000000004,1,8,7.301029995663981
CHEMBL3908311,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,509.3650000000004,4.306300000000005,1,8,7.301029995663981
CHEMBL3905501,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,570.2710000000002,4.929700000000005,1,8,6.0
CHEMBL3924147,active,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,553.8160000000004,4.415400000000004,1,8,7.301029995663981
CHEMBL3971781,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,509.3650000000004,4.306300000000005,1,8,7.301029995663981
CHEMBL3914441,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,553.8160000000004,4.415400000000004,1,8,7.301029995663981
CHEMBL3917220,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,475.3760000000004,4.930800000000005,1,7,7.301029995663981
CHEMBL3968522,active,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,537.8170000000003,5.179000000000005,1,7,7.301029995663981
CHEMBL3977759,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2CO1,475.3760000000004,4.930800000000005,1,7,7.301029995663981
CHEMBL3928883,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,475.3760000000004,4.930800000000005,1,7,7.301029995663981
CHEMBL3931623,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@H]2CO1,475.3760000000004,4.930800000000005,1,7,7.301029995663981
CHEMBL3959774,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,493.3660000000004,5.069900000000005,1,7,7.301029995663981
CHEMBL3962487,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,537.8170000000003,5.179000000000005,1,7,7.301029995663981
CHEMBL3922278,active,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,476.91100000000034,4.555600000000004,1,7,7.301029995663981
CHEMBL3924998,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,554.2720000000004,5.693300000000004,1,7,7.301029995663981
CHEMBL3896122,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,493.3660000000004,5.069900000000005,1,7,7.301029995663981
CHEMBL3893416,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,492.3590000000003,4.496400000000004,1,8,7.301029995663981
CHEMBL3934134,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,571.2550000000002,5.258900000000004,1,8,6.0
CHEMBL3931427,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,510.34900000000033,4.635500000000005,1,8,7.301029995663981
CHEMBL3940489,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@H]2C(=O)N1,520.3920000000004,4.559600000000004,2,7,6.0
CHEMBL3900059,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,520.3920000000004,4.559600000000004,2,7,6.0
CHEMBL3947712,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,506.36500000000035,4.169500000000004,2,7,7.301029995663981
CHEMBL3945072,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1,506.36500000000035,4.169500000000004,2,7,6.0
CHEMBL3986135,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,550.8160000000004,4.2786000000000035,2,7,6.0
CHEMBL3983466,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1C,520.3920000000004,4.511700000000005,1,7,6.0
CHEMBL3917294,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CSC[C@H]2CO1,493.41600000000034,4.841300000000005,1,8,7.301029995663981
CHEMBL3920036,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1C[C@@H]2CN(C)C[C@@H]2C1,459.3770000000003,5.407800000000005,1,6,7.301029995663981
CHEMBL3946590,active,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,540.7730000000004,4.844600000000004,1,8,6.0
CHEMBL3986404,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,496.3220000000003,4.7355000000000045,1,8,7.301029995663981
CHEMBL3961005,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,540.7730000000004,4.844600000000004,1,8,7.301029995663981
CHEMBL3958481,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,512.7770000000003,5.249800000000004,1,8,6.0
CHEMBL3919145,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,478.3320000000003,4.5964000000000045,1,8,7.301029995663981
CHEMBL3895424,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,557.2280000000003,5.358900000000004,1,8,7.301029995663981
CHEMBL3964605,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OCC3(OCCO3)[C@H]2O1,550.7930000000003,4.433600000000004,1,9,7.301029995663981
CHEMBL3955486,active,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,479.86700000000025,4.221200000000003,1,8,6.0
CHEMBL3924380,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,496.3220000000003,4.7355000000000045,1,8,6.0
CHEMBL3921689,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(F)F,558.7630000000004,4.950700000000004,1,8,7.301029995663981
CHEMBL3955359,active,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,461.8770000000003,3.7345000000000024,1,8,7.301029995663981
CHEMBL3964556,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,478.3320000000003,4.248800000000004,1,8,7.301029995663981
CHEMBL3910031,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,522.7830000000002,4.357900000000003,1,8,7.301029995663981
CHEMBL3907230,active,CCO[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,536.8100000000002,4.748000000000003,1,8,7.301029995663981
CHEMBL3895458,active,COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,502.3650000000003,4.012920000000003,1,8,6.0
CHEMBL3959160,active,COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,457.91400000000027,3.903820000000003,1,8,6.0
CHEMBL3932115,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2CCO[C@H]12,492.7570000000003,4.733000000000004,1,7,7.301029995663981
CHEMBL3929354,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,522.7830000000002,4.357900000000003,1,8,6.0
CHEMBL3928696,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CC1,390.2700000000002,5.477600000000003,1,5,7.301029995663981
CHEMBL3949434,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]1O,512.3460000000002,2.5216000000000016,4,10,7.301029995663981
CHEMBL3909626,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1C(=O)c2ccccc2C1=O,509.34900000000033,5.363800000000005,1,7,7.301029995663981
CHEMBL3923250,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCOCC2)n1,518.4260000000004,5.560900000000004,1,9,6.0
CHEMBL3945353,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNCC2,488.4000000000003,5.370000000000004,2,8,7.301029995663981
CHEMBL3936151,active,CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,463.3650000000003,4.788300000000004,1,7,7.301029995663981
CHEMBL3945860,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCNCC2)n1,516.4540000000003,6.1913000000000045,2,8,7.301029995663981
CHEMBL3898088,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCN(C)CC2)n1,530.4810000000002,6.533500000000005,1,8,7.301029995663981
CHEMBL3957171,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCNCC2)no1,502.36200000000036,4.060400000000003,2,10,7.301029995663981
CHEMBL3959857,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C)CC2)no1,516.3890000000004,4.402600000000004,1,10,7.301029995663981
CHEMBL3952693,active,CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,529.4280000000002,6.197700000000005,1,9,7.301029995663981
CHEMBL3959254,active,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)CC1,529.4280000000001,5.850100000000005,1,9,7.301029995663981
CHEMBL3960016,active,CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)C1,529.4280000000002,5.850100000000005,1,9,7.301029995663981
CHEMBL3983938,active,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,477.3920000000002,5.178400000000005,1,7,7.301029995663981
CHEMBL3938621,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CN(C)CC2,502.42700000000036,5.712200000000004,1,8,7.301029995663981
CHEMBL3977030,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2)n1,516.4540000000003,6.538900000000004,2,8,7.301029995663981
CHEMBL3930406,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCN(C)C2)n1,530.4810000000002,6.533500000000005,1,8,7.301029995663981
CHEMBL3959195,active,CCN1CCC2N=C(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)SC2C1,518.4700000000003,5.675700000000005,1,8,7.301029995663981
CHEMBL3914599,active,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,491.41900000000027,5.568500000000006,1,7,7.301029995663981
CHEMBL3923153,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCCCCC#N)CCO1,530.4560000000005,5.852380000000006,1,8,7.301029995663981
CHEMBL3958678,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCN(C)CC2)n1,531.4690000000003,5.476100000000005,1,9,7.301029995663981
CHEMBL3906715,active,COc1cc2c(Nc3cc(Cl)c(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,483.78300000000036,5.051600000000004,1,7,7.301029995663981
CHEMBL3968519,active,COc1cc2c(Nc3cccc(Cl)c3Cl)ncnc2cc1OCC1CN(C(C)=N)CCCO1,490.39100000000036,5.155670000000004,2,7,7.301029995663981
CHEMBL3944791,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,483.78300000000036,5.051600000000004,1,7,7.301029995663981
CHEMBL3897525,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCO1,502.36200000000036,3.564180000000002,2,8,7.301029995663981
CHEMBL3919051,active,CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,491.41900000000027,5.568500000000006,1,7,7.301029995663981
CHEMBL3916567,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,492.3630000000004,3.253700000000001,2,8,7.301029995663981
CHEMBL3925803,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCCO1,527.4300000000004,4.118100000000004,1,8,7.301029995663981
CHEMBL3913496,active,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCCO1,499.9340000000004,3.439980000000001,2,8,7.301029995663981
CHEMBL3916225,active,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,473.3710000000003,4.162320000000004,1,7,7.301029995663981
CHEMBL3892030,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCO1,513.4030000000004,3.7280000000000033,1,8,7.301029995663981
CHEMBL3961472,active,CCS(=O)(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,527.4300000000001,4.118100000000003,1,8,7.301029995663981
CHEMBL3923692,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(=O)(=O)CCCCl)CCO1,575.9020000000003,4.7271000000000045,1,8,7.301029995663981
CHEMBL3947700,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2c(C)noc2C)CCO1,558.4220000000003,5.213640000000006,1,9,7.301029995663981
CHEMBL3920114,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)C2CCCC2)CCO1,531.4400000000004,5.485200000000006,1,7,7.301029995663981
CHEMBL3976226,active,CCC(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,491.37500000000017,4.705000000000004,1,7,7.301029995663981
CHEMBL3968956,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2cccnc2Cl)CCO1,574.8520000000002,5.657200000000005,1,8,7.301029995663981
CHEMBL3959638,active,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,463.3650000000003,4.834600000000004,2,7,7.301029995663981
CHEMBL3917442,active,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,449.33800000000025,4.446100000000003,2,7,7.301029995663981
CHEMBL3941402,active,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,463.3650000000003,4.788300000000005,1,7,7.301029995663981
CHEMBL3904460,active,CN/C(=N\C#N)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(C)c4)c3cc2OC)C1,495.9710000000003,3.4799000000000015,2,8,7.301029995663981
CHEMBL3945177,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,493.7890000000003,4.507300000000004,1,7,7.301029995663981
CHEMBL3937297,active,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,477.39200000000034,5.1768000000000045,1,7,7.301029995663981
CHEMBL3958466,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)=O)CCCO1,491.3750000000004,4.7050000000000045,1,7,7.301029995663981
CHEMBL3942161,active,CCN/C(=N\C#N)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,530.416,4.214980000000002,2,8,7.301029995663981
CHEMBL3940839,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(=N/C#N)N2CCCCC2)CCO1,570.4810000000002,5.091380000000006,1,8,7.301029995663981
CHEMBL3971050,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(=N/C#N)N2CCCC2)CCO1,556.4540000000003,4.701280000000006,1,8,7.301029995663981
CHEMBL3934095,active,COc1cc2c(Nc3ccc(Br)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,473.3710000000003,4.162320000000004,1,7,7.301029995663981
CHEMBL3914189,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCC(C)(C)O1,463.3650000000003,4.8346000000000044,2,7,7.301029995663981
CHEMBL3928601,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CC(C)(C)O1,477.39200000000034,5.176800000000005,1,7,7.301029995663981
CHEMBL3962203,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CNC(C)(C)CO1,477.39200000000034,5.224700000000005,2,7,7.301029995663981
CHEMBL3959495,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)C(C)(C)CO1,491.4190000000004,5.566900000000006,1,7,7.301029995663981
CHEMBL3916953,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C(=O)OC(C)(C)C)C(C)(C)CO1,577.5090000000002,6.872200000000007,1,8,6.0
CHEMBL3914180,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)CO1,477.39200000000034,5.176800000000005,1,7,7.301029995663981
CHEMBL3977503,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,528.2340000000004,5.160700000000004,1,7,7.301029995663981
CHEMBL3968233,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN(C)CCO1,467.3280000000003,4.5373000000000046,1,7,7.301029995663981
CHEMBL3939133,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)CC(C)(C)O1,491.4190000000004,5.566900000000006,1,7,7.301029995663981
CHEMBL3941947,active,COc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCC1CN(C)CCO1,495.32400000000035,4.132100000000003,1,7,7.301029995663981
CHEMBL3952465,active,COc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCC1CN(C)CCO1,495.3240000000003,4.132100000000003,1,7,7.301029995663981
CHEMBL3955083,active,COc1cc2c(Nc3cc(F)c(Br)c(F)c3)ncnc2cc1OCC1CN(C)CCO1,495.3240000000003,4.132100000000003,1,7,7.301029995663981
CHEMBL3921390,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,463.3650000000003,4.706620000000005,1,7,6.0
CHEMBL3924098,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,507.8160000000004,4.815720000000005,1,7,7.301029995663981
CHEMBL3958898,active,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1COCCN1C,511.77900000000034,4.646400000000004,1,7,7.301029995663981
CHEMBL3923449,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,511.77900000000034,4.646400000000004,1,7,7.301029995663981
CHEMBL3906936,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,467.3280000000003,4.5373000000000046,1,7,7.301029995663981
CHEMBL3909744,active,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,450.8730000000003,4.023000000000003,1,7,7.301029995663981
CHEMBL3891059,active,COc1cc2c(Nc3ccc(C)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,463.3650000000003,4.7066200000000045,1,7,6.0
CHEMBL3893846,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)C(=O)O1,491.37500000000034,4.703400000000005,1,8,7.301029995663981
CHEMBL3981432,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)C(C)(C)CO1,556.2880000000002,5.939300000000005,1,7,7.301029995663981
CHEMBL3972712,active,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,539.8330000000003,5.425000000000005,1,7,7.301029995663981
CHEMBL3921482,active,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,495.38200000000035,5.315900000000005,1,7,7.301029995663981
CHEMBL3918761,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,495.38200000000035,5.315900000000005,1,7,7.301029995663981
CHEMBL3939671,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,539.8330000000003,5.425000000000005,1,7,7.301029995663981
CHEMBL3895129,active,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,478.9270000000003,4.801600000000005,1,7,7.301029995663981
CHEMBL3935851,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,524.7780000000004,3.746000000000003,2,7,7.301029995663981
CHEMBL3933130,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,480.3270000000003,3.6369000000000025,2,7,7.301029995663981
CHEMBL3891130,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,538.8050000000003,4.088200000000004,1,7,6.0
CHEMBL3909603,active,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,494.3540000000003,3.9791000000000043,1,7,6.0
CHEMBL3965625,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1=CO[C@H]2[C@H]1OC[C@@]21COC(C)(C)O1,576.8310000000002,5.337400000000005,1,9,6.0
CHEMBL3986082,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OS(C)(=O)=O,586.8480000000003,3.687700000000003,1,10,6.0
CHEMBL3945028,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,508.75600000000026,3.7038000000000033,2,8,7.301029995663981
CHEMBL3947643,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2SC,538.8510000000002,5.074500000000004,1,8,6.0
CHEMBL3921861,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCOCC1,577.863,4.043700000000004,1,9,6.0
CHEMBL3972940,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCN(C)CC1,590.906,3.9589000000000034,1,9,6.0
CHEMBL3923645,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCC1,561.864,4.807300000000004,1,8,6.0
CHEMBL3933359,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(C)=O,550.7930000000002,4.274600000000003,1,9,6.0
CHEMBL3893363,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,508.75600000000026,3.7038000000000033,2,8,7.301029995663981
CHEMBL3896067,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2S(C)(=O)=O,570.8490000000003,3.7561000000000035,1,9,7.301029995663981
CHEMBL3976788,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N,507.7720000000003,3.670200000000002,2,8,6.0
CHEMBL3974328,active,CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,521.7990000000001,3.930900000000002,2,8,6.0
CHEMBL3909572,active,CCN(CC)[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,563.8800000000001,5.053300000000004,1,8,6.0
CHEMBL3927849,active,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCCC1,575.891,5.197400000000005,1,8,6.0
